time,prediction
1,0.47159213
2,0.48241574
3,0.4689523
4,0.425163
5,0.42355126
6,0.3270078
7,0.36360675
8,0.30104882
9,0.48747566
10,0.53676057
11,0.44032085
12,0.4151892
13,0.4896694
14,0.4433362
15,0.46403423
16,0.3970787
17,0.3377186
18,0.37199172
19,0.35862082
20,0.34936804
21,0.34553388
22,0.32660016
23,0.32937694
24,0.37957674
25,0.39575028
26,0.38741934
27,0.35603234
28,0.33913988
29,0.28262064
30,0.31659362
31,0.33478892
32,0.28502685
33,0.34326226
34,0.34043092
35,0.33418536
36,0.32801118
37,0.39478403
38,0.4740324
39,0.32132387
40,0.3500381
41,0.33259368
42,0.35333824
43,0.40009663
44,0.35487062
45,0.3808695
46,0.3479023
47,0.33054447
48,0.33090466
49,0.32334197
50,0.4449953
51,0.44633853
52,0.350173
53,0.32252526
54,0.3732838
55,0.33410323
56,0.3699556
57,0.34158102
58,0.38150388
59,0.36708313
60,0.32560942
61,0.40724862
62,0.40857667
63,0.56748116
64,0.57191426
65,0.37876126
66,0.37808123
67,0.3591727
68,0.36963165
69,0.37967905
70,0.42857212
71,0.3776236
72,0.4305575
73,0.5156474
74,0.5291008
75,0.44406822
76,0.41143474
77,0.43763262
78,0.34424698
79,0.3648525
80,0.3648103
81,0.34436792
82,0.3180889
83,0.404719
84,0.38174167
85,0.50339156
86,0.5607884
87,0.4093756
88,0.51827574
89,0.50404483
90,0.54571134
91,0.5101659
92,0.5246304
93,0.53146976
94,0.45546103
95,0.47645807
96,0.5467242
97,0.6005158
98,0.60375
99,0.4796431
100,0.6033247
101,0.62130773
102,0.5759539
103,0.55326813
104,0.6146208
105,0.6305426
106,0.5663556
107,0.5307522
108,0.52576524
109,0.54399335
110,0.56069344
111,0.59975463
112,0.48801234
113,0.49158645
114,0.5902413
115,0.62195694
116,0.552905
117,0.53116053
118,0.55193794
119,0.6433146
120,0.55869937
121,0.52481836
122,0.5919523
123,0.5709505
124,0.59024125
125,0.50966275
126,0.60795015
127,0.57583314
128,0.558614
129,0.60164875
130,0.5347224
131,0.647692
132,0.47647968
133,0.5846553
134,0.62565815
135,0.57988596
136,0.62695074
137,0.5700443
138,0.62954503
139,0.65479213
140,0.6800906
141,0.7577954
142,0.6738571
143,0.7386642
144,0.69678485
145,0.6784591
146,0.53203005
147,0.68768996
148,0.6498406
149,0.6673237
150,0.5900487
151,0.55306387
152,0.4901378
153,0.61689687
154,0.73457974
155,0.6452437
156,0.64669627
157,0.5642615
158,0.6005673
159,0.65524316
160,0.7162161
161,0.64204514
162,0.64822644
163,0.65098
164,0.67880076
165,0.52048486
166,0.60312414
167,0.6557472
168,0.6687837
169,0.68695456
170,0.6794285
171,0.66355115
172,0.6280724
173,0.6143544
174,0.3341182
175,0.353072
176,0.30416685
177,0.35969242
178,0.3564403
179,0.3573557
180,0.36475265
181,0.4252779
182,0.4553976
183,0.32055643
184,0.36120784
185,0.34775597
186,0.3742941
187,0.3921426
188,0.3771286
189,0.3984504
190,0.3719048
191,0.34394753
192,0.35228193
193,0.3637694
194,0.44984394
195,0.4304201
196,0.3668872
197,0.3586517
198,0.38662705
199,0.3669126
200,0.35622376
201,0.32903087
202,0.3985591
203,0.38381994
204,0.35912997
205,0.41321942
206,0.44563863
207,0.54990983
208,0.5329499
209,0.37416193
210,0.38650623
211,0.3742959
212,0.39852148
213,0.39733678
214,0.4393893
215,0.3928485
216,0.4422052
217,0.53112036
218,0.5385359
219,0.4569341
220,0.41421583
221,0.44501394
222,0.3824734
223,0.41863704
224,0.4378814
225,0.42719185
226,0.40947527
227,0.42365208
228,0.3920753
229,0.49772614
230,0.53496194
231,0.41644293
232,0.5067754
233,0.5013131
234,0.5507408
235,0.52499074
236,0.5284967
237,0.52802217
238,0.4590259
239,0.47928083
240,0.53822464
241,0.5977522
242,0.59257996
243,0.4776526
244,0.59295243
245,0.62030435
246,0.6025857
247,0.56492954
248,0.614546
249,0.6393632
250,0.57149065
251,0.5288267
252,0.54118603
253,0.56954753
254,0.57934636
255,0.61043197
256,0.4990971
257,0.5241671
258,0.6262153
259,0.6646955
260,0.5752822
261,0.5596122
262,0.60367644
263,0.7041512
264,0.6006611
265,0.54384005
266,0.6168555
267,0.58886683
268,0.6016936
269,0.5807545
270,0.6402701
271,0.61894345
272,0.5726228
273,0.6884451
274,0.6247699
275,0.7112984
276,0.55485994
277,0.63175213
278,0.644352
279,0.63285995
280,0.65984595
281,0.6009051
282,0.6582001
283,0.6688378
284,0.68210465
285,0.72073996
286,0.6567906
287,0.70764214
288,0.69718176
289,0.6772561
290,0.59368414
291,0.6776463
292,0.66020876
293,0.6709897
294,0.6401857
295,0.6206644
296,0.5475855
297,0.6583401
298,0.70930266
299,0.6637337
300,0.6614541
301,0.60173666
302,0.6434189
303,0.6558241
304,0.72535753
305,0.66271603
306,0.62146235
307,0.6760215
308,0.68883574
309,0.5514648
310,0.6407278
311,0.6694666
312,0.6724353
313,0.6705645
314,0.6836263
315,0.67261326
316,0.6288844
317,0.61809266
318,0.64955974
319,0.62888986
320,0.61814713
321,0.623773
