time,prediction
1,0.3392852094203339
2,0.37678756793250734
3,0.33660706176814886
4,0.28245417626217617
5,0.3147683747061608
6,0.2190438230680592
7,0.3208132606464371
8,0.1909410609612841
9,0.39115265401732047
10,0.43750884022409275
11,0.29426806996306376
12,0.3088489898313682
13,0.39170117391603954
14,0.30942383209182284
15,0.39720057942507936
16,0.2800421789696589
17,0.24779122352547323
18,0.2939932899826177
19,0.27253980713711645
20,0.24915415637922383
21,0.2871656474584782
22,0.21389772566548065
23,0.28234087129536506
24,0.3151673225820043
25,0.37573744276238347
26,0.3649750249212533
27,0.33233373549788614
28,0.23761622663889503
29,0.2132739377525597
30,0.2346432682058082
31,0.22817280945946844
32,0.19152182609711432
33,0.2556930641744367
34,0.24636825262894863
35,0.26873949456116475
36,0.276529552326303
37,0.34434704505811575
38,0.45472848710373676
39,0.3752318596639105
40,0.31836154498112795
41,0.27932036365548685
42,0.2830286425763096
43,0.33999957536442416
44,0.3524421021963111
45,0.33080724944611833
46,0.3180681348128371
47,0.30423159159821667
48,0.3024204939116433
49,0.32402804603284013
50,0.42743042947044035
51,0.4662214723592958
52,0.3210221342058915
53,0.2979755657638103
54,0.3368370565514711
55,0.3442082435555319
56,0.3698344520307418
57,0.28042803873636196
58,0.3555512190417902
59,0.288338822272046
60,0.30065974609913365
61,0.3830731008903679
62,0.4240825775172443
63,0.6172527146226492
64,0.5107037462022632
65,0.40792646498985485
66,0.4268896832794501
67,0.40804563058561194
68,0.41414839167399264
69,0.40676178119398476
70,0.49431258328353733
71,0.420993441173995
72,0.40220098411365707
73,0.6135511471145443
74,0.5728647444943848
75,0.4981566688794054
76,0.4678510374241353
77,0.5002015911682252
78,0.460802381953179
79,0.512843470612929
80,0.49630734690998024
81,0.45278011323903766
82,0.3785760951014412
83,0.46703431527569295
84,0.4683136052742299
85,0.49404577028023616
86,0.5311440212517181
87,0.47869648614699684
88,0.5010855268411969
89,0.4950858537394076
90,0.5493411450439778
91,0.5514373522397298
92,0.5392947520348546
93,0.554419749682277
94,0.4724393340062585
95,0.4786438935182886
96,0.5539979254350422
97,0.565896638274872
98,0.5837652939377327
99,0.5012028256199447
100,0.589332834682792
101,0.6417426161820099
102,0.5533226791145494
103,0.5624650199819523
104,0.6217827274500025
105,0.678183729372318
106,0.564050060537127
107,0.5459009201846492
108,0.5644880511188901
109,0.5809939523272762
110,0.5255032452208137
111,0.5412562987917221
112,0.5057018595140487
113,0.48467582654021896
114,0.6031051201193809
115,0.6808113330285303
116,0.6158248967182325
117,0.5797358859512445
118,0.4871443088464772
119,0.6251404909579489
120,0.6178214998784091
121,0.533148986303404
122,0.6269420952731763
123,0.5455963550749665
124,0.6253955923749135
125,0.4819252511737423
126,0.6043657830298793
127,0.6150634306806194
128,0.5865059196150774
129,0.6583529214460122
130,0.6356454795929872
131,0.6856817944215776
132,0.513365035261953
133,0.6416346589116204
134,0.6490748485178357
135,0.6105888332254799
136,0.6291681879341554
137,0.561911087470723
138,0.6242134252740292
139,0.6307418709262431
140,0.6349622450778529
141,0.7145404449008159
142,0.6153932651555902
143,0.6592532187860853
144,0.6624118680974208
145,0.6580382474813702
146,0.5331114941684691
147,0.7143959845208512
148,0.6875894217370436
149,0.7012093672963944
150,0.6178351713216161
151,0.5628343842771089
152,0.5014986780279658
153,0.6271218161648211
154,0.6429124837626947
155,0.6177651907589351
156,0.6035328019088191
157,0.6005254579042476
158,0.6268646420812269
159,0.6068592595481841
160,0.6692567265619991
161,0.6467749674842256
162,0.6665456141373968
163,0.6313588580407966
164,0.6825002517343781
165,0.5007699910568342
166,0.5542831849587146
167,0.5847979663291443
168,0.6083412352690521
169,0.6223215680089473
170,0.6341348425625941
171,0.6329031658009112
172,0.5977393097472985
173,0.5950869811506683
174,0.2490029604561504
175,0.23403729868265782
176,0.21138373828030577
177,0.25524765404945104
178,0.2568508274104075
179,0.27834724065731137
180,0.29537817841645775
181,0.3893230322106038
182,0.45155912130215725
183,0.3627860915551724
184,0.30962246776210045
185,0.2992630384006002
186,0.31175136987010127
187,0.3500276679973773
188,0.3670983416840995
189,0.33001519093191656
190,0.33594008109855966
191,0.29606861103678495
192,0.31717938654673594
193,0.33193135935509616
194,0.45345157941726777
195,0.463409972464524
196,0.31995247359704637
197,0.31663827918113274
198,0.3467291454071293
199,0.36423631639005727
200,0.3558600334519151
201,0.2712641133311246
202,0.3573916078754612
203,0.29346510994976266
204,0.30387177825808454
205,0.3764202286137459
206,0.4541360170169668
207,0.6086562136877163
208,0.5257655013480593
209,0.41734187026380276
210,0.45014455337400455
211,0.42262170679474265
212,0.4311587600539528
213,0.4167464375519812
214,0.48684571680116406
215,0.4345934492725926
216,0.4277595018697858
217,0.62176402580802
218,0.5936925351877174
219,0.5080627912914858
220,0.48588634049919993
221,0.5066697041887847
222,0.499620526316218
223,0.528757909291274
224,0.5079589360751472
225,0.48936505724579504
226,0.42743888840855637
227,0.4610576101211333
228,0.4670774464149232
229,0.5248075208683716
230,0.5462969949898135
231,0.503428016003697
232,0.49844376501556054
233,0.5019223765168396
234,0.5531556186727182
235,0.5569474014465939
236,0.5354838919631928
237,0.5533579796255529
238,0.47739497798982305
239,0.4900748493430598
240,0.5579743410627676
241,0.5951023052341544
242,0.5753929135903602
243,0.5092038207885176
244,0.5998384606398102
245,0.6232104494852776
246,0.5507511125158637
247,0.5508637300360126
248,0.6375261398946619
249,0.6892507232958047
250,0.5685513772765302
251,0.5424741356960632
252,0.5853873167109782
253,0.5927809876945358
254,0.5383070417649923
255,0.5394551902543816
256,0.5150482137814508
257,0.4875028013404348
258,0.6162238700400564
259,0.688067911879614
260,0.6265916848989762
261,0.5812195898382769
262,0.5117042092147347
263,0.6781185145575098
264,0.6383823474249413
265,0.543778410275932
266,0.6457231144933618
267,0.5630009635325995
268,0.6589108660237302
269,0.5133047744163308
270,0.6035807754339431
271,0.6184249850673572
272,0.6023167554325788
273,0.6810732478959611
274,0.6602828381973298
275,0.6980124570780266
276,0.5489329564053762
277,0.6481020147260107
278,0.6454245088081936
279,0.6297588982147343
280,0.6458079363881502
281,0.5824004592925529
282,0.6242223027406186
283,0.6188422299691139
284,0.6451997745820611
285,0.6796130924463177
286,0.626100394614869
287,0.590199235840831
288,0.6570946866888953
289,0.6524429374442676
290,0.5653866392687386
291,0.6916713076105625
292,0.6522086396300439
293,0.6285761404370469
294,0.6153697429038786
295,0.5993429638211333
296,0.5153109778463203
297,0.6458401087735989
298,0.6122058515667493
299,0.5971560963632003
300,0.6079601500250362
301,0.5622007599218837
302,0.6213089001567087
303,0.5884427158931682
304,0.6410508371193178
305,0.6360732958172302
306,0.6239930742841682
307,0.6123481603534945
308,0.6406952555627257
309,0.5191430871458769
310,0.5542148344972954
311,0.5777805108090979
312,0.5998605939448614
313,0.618038723316156
314,0.6301909049121099
315,0.6123383617528781
316,0.586592240616941
317,0.6033935514428729
318,0.5963075523663465
319,0.5990552616014215
320,0.5789328356992328
321,0.5978892226651613
322,0.5414693163204012
323,0.5762943786253385
324,0.5137209947376218
325,0.5561817915375848
326,0.5068308902056693
327,0.4677750611132795
328,0.5066920893641313
329,0.5041981996089603
330,0.4761291395320706
331,0.5045011500440478
332,0.5142772592254256
333,0.5413890439528716
334,0.5400868851136618
335,0.5680656976596345
336,0.5007372066854505
337,0.5450716181346675
338,0.45936031238079034
339,0.49772993813904143
340,0.48012003544074267
341,0.567700342403567
342,0.44500843819554725
343,0.4716727353048473
344,0.5694877131784326
345,0.4836531442203845
346,0.4511639028103882
347,0.5182031795849226
348,0.49916575640364047
349,0.5251585093385776
350,0.5816723308139732
351,0.47703063181628697
352,0.5937810392836603
353,0.5718976775530487
354,0.4667383608424263
355,0.4656708756411025
356,0.47863431899415265
357,0.4649746514507905
358,0.46498174339952897
359,0.464988835348267
360,0.42575026520288367
361,0.38234037546416155
362,0.34544017499035257
363,0.24873443176518062
364,0.2417837024998583
365,0.25325389266799936
366,0.24777113275691315
367,0.21176977524417948
368,0.27671225399790816
369,0.2707379631155214
370,0.30590149675836886
371,0.3115843699523464
372,0.3975788809096966
373,0.45682577691694604
374,0.3675557006312129
375,0.326796143912775
376,0.31927789144284346
377,0.3234011849588709
378,0.3758360182811855
379,0.3878816965272357
380,0.3490038343186934
381,0.34066505399693403
382,0.32310515529220635
383,0.34188138676982915
384,0.34350773143219326
385,0.4661863367527737
386,0.46677337846988765
387,0.33832579104488864
388,0.33112593089278985
389,0.3707918739733459
390,0.3756748431791931
391,0.375748131752455
392,0.2889002352363082
393,0.37857744643796115
394,0.30265897529502717
395,0.3513685456517384
396,0.39191705005452887
397,0.47406044494749994
398,0.6073204339212583
399,0.5288625269281853
400,0.457772811621139
401,0.47156502984070003
402,0.4393918973548945
403,0.45731495928410587
404,0.4437611513692152
405,0.5129552511264297
406,0.4760756692107648
407,0.44004173615129943
408,0.6287756395138352
409,0.5966360570178995
410,0.5277601849889817
411,0.5202699045114099
412,0.5223412040897756
413,0.5265973110618862
414,0.5538707686366198
415,0.5385028485159716
416,0.5280334286943625
417,0.45810476872383427
418,0.4972348823629246
419,0.4993853827831408
420,0.5348876529445923
421,0.5491798656789949
422,0.551375898490902
423,0.5358128756956639
424,0.5293100649558855
425,0.5706844768690891
426,0.557481522180898
