time,prediction
1,0.3489294234213772
2,0.40226580880807855
3,0.36152660368775275
4,0.28954690557317503
5,0.28544683645428715
6,0.24361471395778284
7,0.30317182032557505
8,0.18112982114276266
9,0.3786866004848329
10,0.48120393240515047
11,0.32265544509868427
12,0.3177078905701468
13,0.37917426051852166
14,0.3369678457785305
15,0.41093808071733506
16,0.26882045743464256
17,0.23578842464188546
18,0.31415196752869423
19,0.27841743423436605
20,0.24412169721449806
21,0.2637998869289689
22,0.2490724904359467
23,0.35375215293805756
24,0.3379450630025739
25,0.3807655603514163
26,0.289348948322457
27,0.3404058747163894
28,0.2538863071860308
29,0.2057752109334325
30,0.26855410472839836
31,0.24743674991156123
32,0.20331113184577196
33,0.28480174510797596
34,0.26296587802431337
35,0.28606378637807806
36,0.31694223294569546
37,0.3498278572179555
38,0.4719403383304954
39,0.3257977606464785
40,0.29623274175395775
41,0.30061533588536277
42,0.3022128069169876
43,0.33547065439149965
44,0.3739884089168685
45,0.35901847164093764
46,0.3220983974936636
47,0.3066894537373037
48,0.29316978084609635
49,0.3391581345443794
50,0.41425498846816566
51,0.48259774933221133
52,0.30532881941354195
53,0.26535342252926364
54,0.3271704187576069
55,0.34044198797102904
56,0.3649103689944019
57,0.3160807732330252
58,0.3608944162640765
59,0.3083763381538777
60,0.3195994038973204
61,0.3488440166567889
62,0.4569142743934902
63,0.5695458554541165
64,0.46133935066543375
65,0.3737073613924491
66,0.410349767801629
67,0.45753257511775186
68,0.4291039363554596
69,0.4094499996503045
70,0.48177807921890453
71,0.5202775959092224
72,0.3980462794484846
73,0.59162385604328
74,0.5647831689304584
75,0.5314801594579976
76,0.4383320847369918
77,0.4894420664597207
78,0.4632489331543722
79,0.5128995824624976
80,0.4918377464114885
81,0.49321494302973545
82,0.4620743549262638
83,0.4583282478085162
84,0.4515232856880638
85,0.4987171834993079
86,0.5940643724398629
87,0.5318401427759505
88,0.511384569929092
89,0.5080927786550953
90,0.5938020953423965
91,0.45622808549485805
92,0.5681809389737034
93,0.5330020621799287
94,0.45983405364782076
95,0.458706400832007
96,0.5015579008674038
97,0.5772028352999231
98,0.5591067649662367
99,0.5088200124837639
100,0.6093469748957161
101,0.7116375240176496
102,0.5022398740445848
103,0.4992114033104504
104,0.6432830519247892
105,0.7020519119185906
106,0.5834662679567248
107,0.5755101772294204
108,0.5685933927740856
109,0.578744675649907
110,0.5463253957600093
111,0.5338028055054225
112,0.4906402071471929
113,0.46204747951482333
114,0.6263310900858059
115,0.6356667934496176
116,0.5843319470459125
117,0.5798391908118159
118,0.5839728708404204
119,0.6216510849205577
120,0.5568173692560459
121,0.5689402451653417
122,0.5993840165179339
123,0.5897123804642322
