time,prediction
1,0.19696631239075096
2,0.2503716366639682
3,0.2032232123683409
4,0.14574348027690104
5,0.2686497064769796
6,0.13668532509043857
7,0.2392402045781482
8,0.09820354471980686
9,0.29992132280864553
10,0.40287807817971333
11,0.18348750289241644
12,0.2394615374614181
13,0.2696927873025348
14,0.18151980657781602
15,0.34269463422538055
16,0.20072909118277815
17,0.18076855446041135
18,0.23766530787997886
19,0.17678836131082015
20,0.20530241030759788
21,0.2323808901118743
22,0.10906113805302492
23,0.280551630215094
24,0.2722530533140141
25,0.37227723402563184
26,0.33780966389767
27,0.31807689675455975
28,0.14689974140986822
29,0.172102301057454
30,0.1791377833070401
31,0.14758762989227003
32,0.15142399111618354
33,0.15184023358577947
34,0.16709351676192147
35,0.22571673838706052
36,0.2338256849435478
37,0.3284103040661611
38,0.4553112785515965
39,0.38898565052653944
40,0.29610822424857897
41,0.2579239927310061
42,0.2384067534178166
43,0.32409602989403086
44,0.36863857577347303
45,0.2870159597317191
46,0.24107027289002841
47,0.2612885824995075
48,0.2856956359924767
49,0.32496881192177135
50,0.42959432179804546
51,0.5045212729301247
52,0.2803808712882938
53,0.2887498092437062
54,0.34572018509482494
55,0.3798038451610748
56,0.3838791165388281
57,0.2641188315553164
58,0.3358003806072013
59,0.24805453411246092
60,0.32952420542263033
61,0.34606845776520634
62,0.42083193465851326
63,0.5959770237473607
64,0.49836370363483606
65,0.4297801408022476
66,0.49113244220071023
67,0.4470857473938064
68,0.4422949576994287
69,0.4103606091178791
70,0.5195029191733221
71,0.48151948609903306
72,0.42556633056650894
73,0.6459043443257664
74,0.6232552370889202
75,0.5359684947752397
76,0.46699472199648884
77,0.5851519430985272
78,0.5339337023583636
79,0.6070842463189825
80,0.5425670722159075
81,0.527468955491978
82,0.42383473490732754
83,0.521946713138492
84,0.5258632391686212
85,0.5731637700479292
86,0.5559381820511837
87,0.5969802911436228
88,0.5173456616759377
89,0.5282454510475005
90,0.5420418922928852
91,0.5207322148675805
92,0.4948341504858423
93,0.556200856874182
94,0.5030544306169435
95,0.5237088987315865
96,0.5515824484182289
97,0.5725275589761036
98,0.578007947638977
99,0.5771750493224609
100,0.6498292633557252
101,0.6067157181080911
102,0.5328928836819569
103,0.5662607239109112
104,0.6502973972668701
105,0.6957419684205379
106,0.565836480933677
107,0.5624948712717384
108,0.5860959225496092
109,0.5827931497566092
110,0.5178782328496137
111,0.5167078517652999
112,0.57048324174615
113,0.5187193804417621
114,0.6342089947722465
115,0.6713882318545895
116,0.6456637045301813
117,0.5961409370810443
118,0.4363006459192658
119,0.5974736557320267
120,0.6199747729474441
121,0.5620997641164354
122,0.6260128035174789
123,0.5667371834912712
124,0.6294158131982941
125,0.4799258558810785
126,0.5150147983274088
127,0.5428019843336429
128,0.6262858603174322
129,0.6186626668368358
130,0.6271740998265309
131,0.663711410972969
132,0.6281070451007804
133,0.5484444715187384
134,0.6353909742960477
135,0.5573254816605308
136,0.5683957586677086
137,0.5481334482949107
138,0.5667194350166911
139,0.5924127426440754
140,0.6403293344670294
141,0.6339745793289168
142,0.607291067989308
143,0.5576492527002685
144,0.6049320493829501
145,0.5775829007923559
146,0.5050593857215079
147,0.6614130150772203
148,0.6158138723544058
149,0.5912335002270732
150,0.5306982701627088
151,0.47812222846297386
152,0.451800956292411
153,0.6340876781018423
154,0.5241109086982998
155,0.5423908211119712
156,0.5232023436401545
157,0.497441596200018
158,0.5801688425213205
159,0.545691954776862
160,0.5681819557937876
161,0.5731522342927697
162,0.6234429555089869
163,0.5848066694456855
164,0.5969205951532672
165,0.4368351164174481
166,0.5102272389981368
167,0.5578952694882209
168,0.5507445950255743
169,0.5737050763476803
170,0.6009568633343483
171,0.5813431249833996
172,0.5895360515359014
173,0.5908812934506121
174,0.1811802645436537
175,0.14963011112888358
176,0.15346647235279715
177,0.15388271482239307
178,0.16913599799853501
179,0.22775921962367413
180,0.23586816618016138
181,0.33045278530277467
182,0.45735375978821013
183,0.39102813176315304
184,0.2981507054851925
185,0.2599664739676196
186,0.24044923465443022
187,0.32613851113064446
188,0.3706810570100866
189,0.2890584409683327
190,0.24311275412664196
191,0.26333106373612103
192,0.28773811722909026
193,0.3270112931583849
194,0.4316368030346591
195,0.5065637541667383
196,0.28242335252490736
197,0.2907922904803198
198,0.34776266633143854
199,0.38184632639768834
200,0.38592159777544166
201,0.26616131279192995
202,0.33784286184381485
203,0.2500970153490745
204,0.3315666866592439
205,0.3481109390018199
206,0.42287441589512687
207,0.5980195049839744
208,0.5004061848714496
209,0.4318226220388611
210,0.4931749234373238
211,0.44912822863042
212,0.44433743893604233
213,0.41240309035449263
214,0.5215454004099357
215,0.4835619673356466
216,0.42760881180312255
217,0.64794682556238
218,0.6252977183255337
219,0.5380109760118532
220,0.46903720323310244
221,0.5871944243351408
222,0.5359761835949771
223,0.609126727555596
224,0.544609553452521
225,0.5295114367285916
226,0.4258772161439411
227,0.5239891943751056
228,0.5279057204052349
229,0.5752062512845427
230,0.5579806632877973
231,0.5990227723802364
232,0.5193881429125512
233,0.5302879322841142
234,0.5440843735294988
235,0.522774696104194
236,0.49687663172245583
237,0.5582433381107955
238,0.5050969118535572
239,0.5257513799682001
240,0.5536249296548424
241,0.5745700402127173
242,0.5800504288755907
243,0.5792175305590745
244,0.6518717445923388
245,0.6087581993447047
246,0.5349353649185704
247,0.5683032051475247
248,0.6523398785034836
249,0.6977844496571516
250,0.5678789621702905
251,0.5645373525083519
252,0.5881384037862227
253,0.5848356309932228
254,0.5199207140862272
255,0.5187503330019134
256,0.5725257229827635
257,0.5207618616783757
258,0.63625147600886
259,0.6734307130912031
260,0.6477061857667948
261,0.5981834183176579
262,0.4383431271558794
263,0.5995161369686403
264,0.6220172541840576
265,0.5641422453530489
266,0.6280552847540924
267,0.5687796647278848
268,0.6314582944349076
269,0.4819683371176921
270,0.5170572795640224
271,0.5448444655702566
272,0.6283283415540457
273,0.6207051480734493
274,0.6292165810631445
275,0.6657538922095826
276,0.630149526337394
277,0.550486952755352
278,0.6374334555326614
279,0.5593679628971443
280,0.5704382399043222
281,0.5501759295315243
282,0.5687619162533046
283,0.5944552238806889
284,0.642371815703643
285,0.6360170605655304
286,0.6093335492259215
287,0.5596917339368821
288,0.6069745306195636
289,0.5796253820289695
290,0.5071018669581214
291,0.6634554963138338
292,0.6178563535910193
293,0.5932759814636868
294,0.5327407513993223
295,0.48016470969958747
296,0.45384343752902456
297,0.6361301593384558
298,0.5261533899349133
299,0.5444333023485848
300,0.525244824876768
301,0.49948407743663154
302,0.582211323757934
303,0.5477344360134756
304,0.5702244370304013
305,0.5751947155293833
306,0.6254854367456004
307,0.586849150682299
308,0.5989630763898808
309,0.4388775976540617
310,0.5122697202347504
311,0.5599377507248344
312,0.5527870762621878
313,0.5757475575842939
314,0.6029993445709618
315,0.5833856062200131
316,0.591578532772515
317,0.5929237746872257
318,0.5931016610660551
319,0.5640343572463067
320,0.5276703985984171
321,0.542468809055988
322,0.518094970769368
323,0.5344415271378795
324,0.5630425348877455
325,0.5156661114283081
326,0.5357037569930443
327,0.4955914183609028
328,0.534475131115602
329,0.4954408541869304
330,0.5383494380544483
331,0.5438018175137276
332,0.563072224383121
333,0.541250013031061
334,0.5409490485029633
335,0.5668941464189525
336,0.5381658348026788
337,0.5474376310768012
338,0.4866755704552571
339,0.5126195429636187
340,0.49620851863240245
341,0.5382291117386763
342,0.4441939177918092
343,0.5288460891963522
344,0.5464194680139663
345,0.4976890700056149
346,0.48033682720936155
347,0.4895512189508598
348,0.45397148268306853
349,0.4501474483468792
350,0.5833875430741012
351,0.5153875636602196
352,0.5616942458115464
353,0.540815833790121
354,0.43125698063759527
355,0.4468410534820444
356,0.4571335355063046
357,0.4293000901409056
358,0.42931427403838257
359,0.42932845793585867
360,0.3770288396802537
361,0.3425612695522918
362,0.3228285024091816
363,0.15165134706449007
364,0.17685390671207585
365,0.18388938896166196
366,0.15233923554689188
367,0.1561755967708054
368,0.15659183924040132
369,0.17184512241654332
370,0.23046834404168237
371,0.23857729059816965
372,0.33316190972078297
373,0.4600628842062183
374,0.3937372561811613
375,0.3008598299032007
376,0.26267559838562793
377,0.24315835907243846
378,0.3288476355486527
379,0.3733901814280949
380,0.29176756538634097
381,0.24582187854465026
382,0.26604018815412933
383,0.29044724164709856
384,0.32972041757639314
385,0.4343459274526673
386,0.5092728785847465
387,0.28513247694291566
388,0.29350141489832804
389,0.3504717907494468
390,0.3845554508156966
391,0.38863072219344996
392,0.26887043720993825
393,0.34055198626182315
394,0.25280613976708277
395,0.3342758110772521
396,0.35082006341982813
397,0.4255835403131351
398,0.6007286294019826
399,0.5031153092894579
400,0.4345317464568694
401,0.495884047855332
402,0.45183735304842826
403,0.4470465633540506
404,0.41511221477250093
405,0.524254524827944
406,0.4862710917536549
407,0.4303179362211308
408,0.6506559499803883
409,0.6280068427435419
410,0.5407201004298615
411,0.4717463276511107
412,0.589903548753149
413,0.5386853080129854
414,0.6118358519736042
415,0.5473186778705293
416,0.5322205611465999
417,0.4285863405619494
418,0.5266983187931138
419,0.5306148448232431
420,0.577915375702551
421,0.5606897877058056
422,0.6017318967982446
423,0.5220972673305595
424,0.5329970567021224
425,0.5467934979475071
426,0.5254838205222023
427,0.49958575614046413
428,0.5609524625288038
429,0.5078060362715654
430,0.5284605043862084
431,0.5563340540728507
432,0.5772791646307255
433,0.5827595532935989
434,0.5819266549770827
435,0.6545808690103471
436,0.611467323762713
437,0.5376444893365787
438,0.571012329565533
439,0.6550490029214919
440,0.7004935740751599
441,0.5705880865882988
442,0.5672464769263602
443,0.590847528204231
444,0.5875447554112311
445,0.5226298385042355
446,0.5214594574199217
447,0.5752348474007718
448,0.523470986096384
449,0.6389606004268683
450,0.6761398375092114
451,0.6504153101848031
452,0.6008925427356662
453,0.44105225157388767
454,0.6022252613866486
455,0.6247263786020658
456,0.5668513697710572
457,0.6307644091721007
458,0.5714887891458931
459,0.6341674188529158
460,0.48467746153570035
461,0.5197664039820307
462,0.5475535899882649
463,0.631037465972054
464,0.6234142724914576
465,0.6319257054811527
466,0.6684630166275909
467,0.6328586507554023
468,0.5531960771733603
469,0.6401425799506697
470,0.5620770873151526
471,0.5731473643223305
472,0.5528850539495325
473,0.5714710406713128
474,0.5971643482986972
475,0.6450809401216513
476,0.6387261849835386
477,0.6120426736439298
478,0.5624008583548904
479,0.6096836550375719
480,0.5823345064469778
481,0.5098109913761297
482,0.6661646207318421
